R0_median_intensity,R0_variance,R0_glcm_homogeneity,R0_glrlm_lre,R0_glszm_zone_percentage,R0_dct_dc_energy,R0_permutation_entropy,R0_laplacian_variance,R0_compactness,R0_lyapunov_exponent,R1_median_intensity,R1_variance,R1_glcm_homogeneity,R1_glrlm_lre,R1_glszm_zone_percentage,R1_dct_dc_energy,R1_permutation_entropy,R1_laplacian_variance,R1_compactness,R1_lyapunov_exponent,R2_median_intensity,R2_variance,R2_glcm_homogeneity,R2_glrlm_lre,R2_glszm_zone_percentage,R2_dct_dc_energy,R2_permutation_entropy,R2_laplacian_variance,R2_compactness,R2_lyapunov_exponent,R3_median_intensity,R3_variance,R3_glcm_homogeneity,R3_glrlm_lre,R3_glszm_zone_percentage,R3_dct_dc_energy,R3_permutation_entropy,R3_laplacian_variance,R3_compactness,R3_lyapunov_exponent,R4_median_intensity,R4_variance,R4_glcm_homogeneity,R4_glrlm_lre,R4_glszm_zone_percentage,R4_dct_dc_energy,R4_permutation_entropy,R4_laplacian_variance,R4_compactness,R4_lyapunov_exponent,R5_median_intensity,R5_variance,R5_glcm_homogeneity,R5_glrlm_lre,R5_glszm_zone_percentage,R5_dct_dc_energy,R5_permutation_entropy,R5_laplacian_variance,R5_compactness,R5_lyapunov_exponent,R6_median_intensity,R6_variance,R6_glcm_homogeneity,R6_glrlm_lre,R6_glszm_zone_percentage,R6_dct_dc_energy,R6_permutation_entropy,R6_laplacian_variance,R6_compactness,R6_lyapunov_exponent,R7_median_intensity,R7_variance,R7_glcm_homogeneity,R7_glrlm_lre,R7_glszm_zone_percentage,R7_dct_dc_energy,R7_permutation_entropy,R7_laplacian_variance,R7_compactness,R7_lyapunov_exponent,R8_median_intensity,R8_variance,R8_glcm_homogeneity,R8_glrlm_lre,R8_glszm_zone_percentage,R8_dct_dc_energy,R8_permutation_entropy,R8_laplacian_variance,R8_compactness,R8_lyapunov_exponent,class,filename
201,27.9850062473969,0.827083333333333,16.6470588235294,0.346938775510204,1982061.5,0.997861153162865,1790.8071636818,1.06901416684653,-2.62578321030455,199,97.9211033950617,0.777464788732394,10.9655172413793,0.402777777777778,4750021,0.961706225084379,3328.65972222222,0.195670130673413,-2.96410439412108,193.5,268.339994331066,0.745262416343783,12.4722222222222,0.428571428571429,10672134,0.980729976434659,2315.758361678,0.180997107614227,-2.86413449993083,186,963.57805268595,0.704246095011203,8.47572815533981,0.468181818181818,23687694,0.936982342479752,6459.83204545455,0.186898427201123,-3.69941712889012,160.5,4011.54596221301,0.709554924408544,7.23364485981308,0.477678571428571,41561712,0.865780470025957,7266.59917091837,0.184760752574069,-3.97511055642571,126,4942.9645229856,0.780271086199788,16.811320754717,0.364010989010989,66326628,0.871310446076672,6393.64161182224,0.185624498970325,-6.22399560187095,23,3678.7320930965,0.871811599308545,73.3454120397428,0.226322751322751,75534264,0.671153368783337,3213.85765908009,0.185312883970061,-9.43153574834781,3,3083.60447374809,0.938715072734995,27660.3291375291,0.108772819472617,81159144,0.448175155012809,2021.89490119276,0.185439012729705,-13.9576159280006,3,2882.5028186639,0.954687142056445,97583.0129110841,0.0797397047397047,106061496,0.338677899234827,1647.41490660445,0.185393566166568,-15.3176068281499,1,OP121.jpg
39,0.604748021657643,1,2401,0.0204081632653061,72207.359375,0.743145444046488,11.7517700957934,1.06901416684653,-10.9475650212189,39,1.30478395061728,1,5184,0.0138888888888889,176323.640625,0.610242882916816,4.92515432098766,0.195670130673413,-11.6217642405431,39,6.26176303854875,0.976047904191617,1457.55555555556,0.0535714285714286,406368.65625,0.791796219351428,52.6415816326531,0.180997107614227,-11.23172650962,39,19.393305785124,0.937357630979499,117.428571428571,0.127272727272727,978853.9375,0.702067594954758,199.773553719008,0.186898427201123,-11.1192539485437,39,587.762598852041,0.855491207000433,74.8081632653061,0.21875,3646057.5,0.622162097201111,3257.37008928571,0.184760752574069,-9.21842038710248,44,1792.74148983743,0.820099756978533,39.7317073170732,0.309752747252747,17360264,0.774176205559157,2557.29631036031,0.185624498970325,-6.90520792502692,127,2615.44359646636,0.851002619432929,41.1040767386091,0.275793650793651,103278312,0.892737541874725,1835.90860103301,0.185312883970061,-6.32948883073856,132,3112.20058978848,0.815717512106664,28.1059229081793,0.323630831643002,387849088,0.899523615779814,3223.34496484248,0.185439012729705,-5.69633711732173,39,2928.06087070235,0.894018432150827,206.869051258535,0.190617715617716,668917184,0.684639448497295,2009.76562199456,0.185393566166568,-10.2927689940545,1,OP122.jpg
4,3.33361099541858,1,2401,0.0204081632653061,1316.65295410156,0.415835658449935,63.8367346938776,1.06901416684653,-9.36302159479449,4,14.3603395061728,1,5184,0.0138888888888889,4723.43798828125,0.444429988427458,35.0987654320988,0.195670130673413,-8.3966200872026,4,37.094352324263,0.901197604790419,46.2352941176471,0.202380952380952,17439.529296875,0.348168910983288,52.4557823129252,0.180997107614227,-9.08029455376864,8,75.692479338843,0.939635535307517,100.444444444444,0.122727272727273,78172.015625,0.566630885356783,66.5959504132232,0.186898427201123,-7.32670822242606,18,162.658660714286,0.921447721179625,78.9142857142857,0.15625,491466.21875,0.66493606285257,92.317955994898,0.184760752574069,-6.11819759900624,35,1256.85776256925,0.865206830815981,38.9264069264069,0.237980769230769,5325259.5,0.744705211693229,1638.11345248158,0.185624498970325,-6.03241515072388,114.5,3782.17511966,0.822935041049949,21.7826453243471,0.314021164021164,69950912,0.863974593030159,3009.33810356653,0.185312883970061,-5.47388035665283,125,3639.66885117816,0.790671209321838,15.8443416070677,0.361612576064909,320921952,0.874810836524737,4377.28910034602,0.185439012729705,-5.04710032896632,4,4533.29052981401,0.904417304152175,305.033299004463,0.169755244755245,416104288,0.528585558248261,2605.34189899563,0.185393566166568,-11.6455369202586,1,OP123.jpg
172,485.05456059975,0.75625,13,0.428571428571429,1499225.125,0.915050401385604,15754.8188254894,1.06901416684653,-3.73654318142263,193,620.202932098765,0.678790389395195,5.38888888888889,0.5,4022212.5,0.878444905481029,11957.9228395062,0.195670130673413,-3.38572972417024,182.5,547.503082482993,0.704114285797977,5.68292682926829,0.488095238095238,9401079,0.865033115321903,9435.95011337869,0.180997107614227,-3.47446654857434,162,900.512210743802,0.709781020881115,7.13744075829384,0.479545454545455,20574628,0.935988696005596,9355.58140495868,0.186898427201123,-3.93550233630247,159,3394.27509885204,0.750161187573791,10.1582417582418,0.40625,39087504,0.868134958648747,6717.89639987245,0.184760752574069,-4.32652935953584,147,5701.15252347241,0.807713160297565,16.7241379310345,0.318681318681319,73934088,0.833773597219814,5193.34941432194,0.185624498970325,-4.89581285369437,24,4183.90631979438,0.862331845074884,72.1176470588235,0.231613756613757,83641224,0.753442934930064,4658.8108686067,0.185312883970061,-8.93427198835744,3,2787.81618953123,0.936504815986117,27182.359375,0.110344827586207,82376008,0.438594394098773,2524.5975524997,0.185439012729705,-13.8545571390507,3,2328.24818551301,0.958055545621897,106290.44698379,0.0730963480963481,96820280,0.327230194702807,1645.48567203172,0.185393566166568,-15.4407725548179,1,OP124.jpg
109,859.68429820908,0.747058823529412,6.73913043478261,0.469387755102041,623197.375,0.538970365268175,7720.872969596,1.06901416684653,-3.93849066677842,118,1329.75,0.546822123889232,2.31372549019608,0.708333333333333,1594480.25,0.534910692848599,12645.2839506173,0.195670130673413,-2.51026266867978,116,2679.47190334467,0.641300552445082,5.03296703296703,0.541666666666667,3584339.75,0.550746295399567,3113.99943310658,0.180997107614227,-3.53596265745902,105.5,3913.27846590909,0.742349061805921,9.00552486187845,0.411363636363636,7749419,0.552572955739425,1444.36262396694,0.186898427201123,-4.06753251484717,114,5040.0018104273,0.827680549806676,22.8881578947368,0.271428571428571,16696727,0.608068321064839,1226.60702806122,0.184760752574069,-5.79092539847833,113,6178.51981191885,0.887919196866532,63.8355640535373,0.179601648351648,39701148,0.595152617905662,741.395573734301,0.185624498970325,-9.33027357354989,40,4692.1924606674,0.877709067987081,86.9936061381074,0.206878306878307,73034904,0.650450128722326,1834.85225994513,0.185312883970061,-9.85117070590971,3,2708.51881225597,0.945200140238667,3256.27058823529,0.0948275862068966,75498704,0.430434956086789,996.941027848294,0.185439012729705,-13.683200691525,3,2615.79212023068,0.95798794715927,8442.40945728103,0.0722999222999223,92166504,0.26959645364242,861.276019558444,0.185393566166568,-15.4522802344051,1,OP125.jpg
169,43.6001665972512,0.80625,9.94736842105263,0.387755102040816,1411004.375,0.83658708186065,1603.59183673469,1.06901416684653,-2.68078784306354,180,96.8263888888889,0.823943661971831,28.3478260869565,0.319444444444444,3658873.25,0.801097449036468,572.626543209877,0.195670130673413,-4.37880078362185,181,115.378684807256,0.849101796407186,18.3673469387755,0.291666666666667,9032854,0.854285241117122,862.618905895692,0.180997107614227,-3.63876748109887,177,454.024710743802,0.851480637813212,21.8048780487805,0.279545454545455,22026338,0.82944308198855,1950.82148760331,0.186898427201123,-4.59444117091228,160,882.86825255102,0.806642161917355,13.8312020460358,0.349107142857143,48735016,0.818997555948359,3776.46274234694,0.184760752574069,-4.31132300554836,88,3941.26590602263,0.78314105634412,12.380269058296,0.382898351648352,67023420,0.769926543092951,2943.0804925243,0.185624498970325,-4.38116945839829,2,3527.479976047,0.938050220172505,10511.3684210526,0.110582010582011,61748288,0.634254282349995,1272.92312582235,0.185312883970061,-11.0032232545702,1,2781.88098501743,0.953470868862712,37253.0807764559,0.0809837728194726,62123700,0.390636353885748,893.313393554386,0.185439012729705,-14.4253877872343,1,2626.2022386584,0.968155544890654,139334.631871955,0.0558275058275058,76683032,0.274617711277886,804.065852784011,0.185393566166568,-15.7004399363272,1,OP126.jpg
192,23.1428571428571,0.833333333333333,12.4117647058824,0.346938775510204,1782224.375,0.972803607500173,1304.17992503124,1.06901416684653,-3.16531424433115,192,38.8819444444444,0.805633802816901,12.3571428571429,0.388888888888889,4434086.5,0.931161367921544,1749.33333333333,0.195670130673413,-4.17982366864444,191,36.6927083333333,0.850299401197605,22,0.303571428571429,10506748,0.945533628002236,1014.63038548753,0.180997107614227,-2.92933900944554,181,381.560723140496,0.841860872612581,22.7272727272727,0.3,24128474,0.956897711917985,3251.98345041322,0.186898427201123,-4.67808168439848,177,733.219948979592,0.761833571904895,14.3141592920354,0.403571428571429,55812004,0.945724652426886,8317.76774234694,0.184760752574069,-4.2014213944357,147,4305.53497794273,0.757340641677222,12.3434343434343,0.407967032967033,94933112,0.918013369367997,5671.85481071127,0.185624498970325,-4.47807369589994,17,3947.97293257118,0.85978569984302,77.8995030369961,0.239550264550265,104095288,0.781239405263992,4116.56965923407,0.185312883970061,-8.77054506162349,13,2856.50118478167,0.933435282038928,26246.7561837456,0.114807302231237,118317160,0.478782453854988,2253.20782327843,0.185439012729705,-13.8289144841334,13,2392.6480606616,0.956126310573633,102890.743194658,0.0756410256410256,164656368,0.371090920637085,1468.92940589325,0.185393566166568,-15.2561401779876,1,OP127.jpg
170,888.457309454394,0.825,11.9411764705882,0.346938775510204,1394423.375,0.837358755809865,33829.3111203665,1.06901416684653,-3.54058650311151,197,900.740547839506,0.677675100376012,6.55555555555556,0.5,3829137.5,0.875152628961124,9598.38194444445,0.195670130673413,-3.41818171906661,187,1125.43618905896,0.705057005958732,8.47368421052632,0.452380952380952,8962625,0.886799515085793,6047.9964569161,0.180997107614227,-4.06309451155917,177,2018.18685433884,0.693164473351863,10.0582524271845,0.468181818181818,19864854,0.919751004141568,6470.04526859504,0.186898427201123,-3.8023740462258,176,5983.69408163265,0.773077590242007,16.5307125307125,0.363392857142857,37389248,0.89288552194269,4021.04253826531,0.184760752574069,-5.44061413279706,167,6952.97788695036,0.83033128757084,32.2211180124224,0.276442307692308,74165048,0.816822626332876,3067.28326704202,0.185624498970325,-8.66040367976944,55,4770.81343703634,0.847133921345377,46.8334172118772,0.262830687830688,108972352,0.677841465866937,3356.43802462137,0.185312883970061,-9.33506900343983,7,3956.80340650445,0.9297819517703,529.842380377966,0.126115618661258,128746032,0.43431155413143,1398.65752641443,0.185439012729705,-13.4154952546167,7,3139.20725653372,0.957453036997813,102273.520859995,0.0758935508935509,164354784,0.333131201448149,1445.29014394739,0.185393566166568,-15.3945740925274,1,OP128.jpg
169,404.399000416493,0.875,19.7692307692308,0.26530612244898,1354563.25,0.89534730415584,3707.63182007497,1.06901416684653,-3.29372588172615,144.5,453.379436728395,0.693239436619718,5.38461538461539,0.541666666666667,2953398,0.844862850676606,13299.6635802469,0.195670130673413,-3.15050629086152,133,1060.06845238095,0.649393778682862,4.4375,0.571428571428571,5638110,0.877071508223713,5813.78443877551,0.180997107614227,-3.39147771294744,129,2789.26785123967,0.704341383916675,8.56,0.454545454545455,10967872,0.835420819976974,3922.42130165289,0.186898427201123,-3.78119543794359,129,4097.49247130102,0.788838015441853,12.8746803069054,0.349107142857143,21793702,0.898403329375049,2043.77651785714,0.184760752574069,-4.80461317635349,119,5621.42671476875,0.846050930253056,33.1009421265141,0.255151098901099,46862556,0.918527378118888,2504.87021494989,0.185624498970325,-6.69845823557477,45,5014.85149406162,0.838174959917952,52.8649706457926,0.27037037037037,85433376,0.801634974199974,3408.25044028723,0.185312883970061,-8.89284814915552,4,2762.90143546157,0.938602739903248,6131.20634920635,0.108620689655172,85151136,0.554065658078904,1665.09450929648,0.185439012729705,-13.4125586108692,4,2028.76916164816,0.963324197518076,120121.600841599,0.0646270396270396,92630792,0.353044839232869,1279.25507854228,0.185393566166568,-15.5133053888187,1,OP129.jpg
59,11.6734693877551,0.885416666666667,29.5833333333333,0.244897959183673,169744,0.858285127101792,380.861307788422,1.06901416684653,-3.11260546986157,59,87.2868441358025,0.754929577464789,8.58064516129032,0.430555555555556,412514.3125,0.618452249723675,504.367283950617,0.195670130673413,-3.74121170834623,58,267.641971371882,0.768263473053892,11.3220338983051,0.351190476190476,892246.75,0.665775325248205,384.578089569161,0.180997107614227,-4.30200214691298,57,1085.09595041322,0.812156298167286,15.259842519685,0.288636363636364,1832113.25,0.482274094828718,600.362892561984,0.186898427201123,-6.65558079470765,51,2195.13185507015,0.856959826396824,30.1673306772908,0.224107142857143,4980890,0.539544341633905,430.97359375,0.184760752574069,-8.70136594794502,51,3422.24062978788,0.864886448286571,39.7484662576687,0.223901098901099,16776980,0.67831821991488,1347.63373186738,0.185624498970325,-8.18250267859368,87,3026.67379480908,0.871802879896824,35.0655172413793,0.23015873015873,79763096,0.878495265495957,730.828178382464,0.185312883970061,-6.18964886801448,145,2537.62986514808,0.844679144573901,25.8690777576854,0.280425963488844,392402912,0.912274475334879,1615.59475331106,0.185439012729705,-5.63569727942144,0,4718.4792505414,0.929003033547593,40791.7210293894,0.127564102564103,413758432,0.492027418450386,3610.21755792188,0.185393566166568,-13.4155728109506,1,OP13.JPEG
183,759.51853394419,0.847916666666667,32.4666666666667,0.306122448979592,1437943.5,0.932891237987184,49932.6747188671,1.06901416684653,-4.38391677250579,176,571.123263888889,0.693461219807533,5.26315789473684,0.527777777777778,3552539.25,0.909967151186562,31657.3302469136,0.195670130673413,-3.28856262018515,181,702.721903344671,0.686932369820711,6.70588235294118,0.505952380952381,8822297,0.89490782895907,10984.9909297052,0.180997107614227,-3.681889671197,168,1561.82268078512,0.684951222984186,7.16587677725119,0.479545454545455,19362282,0.907961992636072,9453.3107231405,0.186898427201123,-3.84422272449366,161,2952.90479591837,0.758288983821786,10.9094922737307,0.404464285714286,39473176,0.896778301526569,3606.44682397959,0.184760752574069,-4.27499851657903,149,4034.45535289745,0.810523123407483,15.5842217484009,0.322115384615385,78659160,0.830741025528639,3192.9550458127,0.185624498970325,-4.7044616224889,42,3551.0665574697,0.859927411595197,46.5165198237886,0.24021164021164,97760416,0.75454009821364,3468.39447208925,0.185312883970061,-7.73790253935552,6,3108.73236195171,0.937037460209797,26662.1034482759,0.111764705882353,108663032,0.430820692660223,1256.76754415776,0.185439012729705,-13.5348947675418,6,2522.05548747139,0.958335256275061,106428.046908316,0.0728826728826729,131946008,0.327332809185092,1323.46610373504,0.185393566166568,-15.253070492529,1,OP130.jpg
181,130.294044148272,0.810416666666667,9.16666666666667,0.36734693877551,1529815.375,0.845261184876141,801.386089129529,1.06901416684653,-3.5845760355833,183.5,457.909722222222,0.65857497928749,4.71794871794872,0.541666666666667,3843026,0.862067056660455,7276.54861111111,0.195670130673413,-3.49795387631855,156.5,2508.06618480726,0.649186303923888,7.82926829268293,0.488095238095238,7184291,0.891869770431094,21720.9790249433,0.180997107614227,-3.22075918292923,164,3532.50904442149,0.662624044645703,5.73275862068966,0.527272727272727,15735326,0.870630831491757,17318.2879338843,0.186898427201123,-3.64230032830589,148,4990.16938456633,0.751217559293652,9.55408388520971,0.404464285714286,30589904,0.914761460085371,4992.74408163265,0.184760752574069,-4.32183418212514,135,5660.82241728052,0.797003570006601,19.6524390243902,0.337912087912088,58890044,0.913174407501623,6288.07066203885,0.185624498970325,-6.3198161141052,28,4442.07813023152,0.848428951000222,55.8028316727845,0.252248677248677,80146224,0.722817461255344,5922.32848464489,0.185312883970061,-8.89362294291581,0,3698.76152771406,0.929733948341673,8753.11256117455,0.124340770791075,91484608,0.488683506366592,2140.18727581681,0.185439012729705,-12.6525519315691,0,3274.28101951882,0.957996706951306,104744.744368779,0.0741647241647242,112180016,0.368218018936201,1543.01711464052,0.185393566166568,-15.0184956294624,1,OP131.jpg
198,376.149937526031,0.804967948717949,19.7058823529412,0.346938775510204,1859716.125,0.806613526121937,22106.6688879633,1.06901416684653,-4.83012557585632,194.5,1010.49305555556,0.711410741568157,8.3030303030303,0.458333333333333,4224145,0.942766208663357,7161.69135802469,0.195670130673413,-3.64448722283949,192,908.844671201814,0.727317120680981,12.7837837837838,0.44047619047619,9775552,0.950806823542213,10493.758361678,0.180997107614227,-3.87727554697975,190,775.268465909091,0.749621887938919,8.31958762886598,0.440909090909091,24651962,0.968395657061852,6999.43799586777,0.186898427201123,-3.74217758205409,184,676.683481345663,0.778870197889588,13.0566893424036,0.39375,60704392,0.962004815505126,8775.5229559949,0.184760752574069,-4.220099864742,142,3753.64037970958,0.685263001283488,6.78318879252835,0.514766483516484,100008688,0.909633971342005,12876.6506894548,0.185624498970325,-4.25599651302732,9,4137.20684259609,0.876491156729739,97.740243902439,0.216931216931217,99906136,0.738907139142226,3657.53214908597,0.185312883970061,-9.49067798024954,9,2826.48654960265,0.93573410265908,26124.7326557667,0.114756592292089,105372712,0.452211796138923,1925.01578689894,0.185439012729705,-14.0210629901479,9,2445.48406548865,0.937932300316881,861.292775665399,0.0970668220668221,140466704,0.432421700397751,2858.13590007873,0.185393566166568,-14.6042972867631,1,OP132.jpg
153,342.078300708038,0.802083333333333,11.55,0.408163265306122,1260807.75,0.953030792161896,4583.26364014994,1.06901416684653,-3.23327679744712,158.5,635.842399691358,0.769014084507042,12.8387096774194,0.430555555555556,3343245.75,0.95884934598136,5679.07098765432,0.195670130673413,-3.54284023897822,160,864.598639455782,0.734237407537866,7.41025641025641,0.464285714285714,8020557.5,0.933089074178234,14935.1763038549,0.180997107614227,-3.39635224194487,150,553.481487603306,0.76924025190942,10.6010928961749,0.415909090909091,18725490,0.945200889227751,8712.06082644628,0.186898427201123,-4.28586321719172,147,1497.95767777423,0.731177505500475,8.75435203094778,0.461607142857143,42141240,0.960548215633803,8381.31709183674,0.184760752574069,-4.01219216458002,114,3657.01787589342,0.707733659148796,7.56408399710355,0.474244505494506,71558136,0.887375162572902,11868.5774546967,0.185624498970325,-4.18853111404226,14,4036.83732004633,0.879682579859958,100.848799480857,0.203835978835979,74556224,0.718778396171312,4572.47944003527,0.185312883970061,-9.40858791343194,3,2925.5665657028,0.936297088058364,27782.6632366698,0.10841784989858,77446480,0.440460556444273,2750.40635719546,0.185439012729705,-13.9368533873641,3,2549.33238963925,0.957760624194703,106268.590885003,0.0733100233100233,93810200,0.311079540750998,1588.595882643,0.185393566166568,-15.5313426995415,1,OP133.jpg
183,175.372761349438,0.735416666666667,7.59090909090909,0.448979591836735,1567861.375,0.862901230696345,4419.18867138692,1.06901416684653,-2.89352925687367,182.5,365.012152777778,0.681938690969345,6.78787878787879,0.458333333333333,3781963.75,0.935860340479796,2044.63888888889,0.195670130673413,-3.45515700325386,184.5,883.768707482993,0.685976453598856,7.24050632911392,0.470238095238095,8687929,0.944680831452307,4985.90121882086,0.180997107614227,-3.92690470278607,184,2774.7440857438,0.666284591895773,6.69090909090909,0.5,18653762,0.949971544411847,14637.9397520661,0.186898427201123,-4.00546664518736,164,5531.87836415816,0.771816783303543,12,0.373214285714286,34433160,0.893389085207316,3648.46408163265,0.184760752574069,-4.90314511676805,118,5391.83599681783,0.801979710024564,21.6058700209644,0.32760989010989,60080024,0.838177746169491,7267.60772966731,0.185624498970325,-6.58116745874261,46,4197.43616778296,0.848289878209184,50.1988894497728,0.262037037037037,91422728,0.724999599798673,3929.01652361356,0.185312883970061,-8.93258226847091,5,3436.77824331462,0.928590452740048,1622.11035585766,0.126825557809331,105079216,0.545220669310843,1780.39252146686,0.185439012729705,-12.7913630535301,5,2963.37393042817,0.954652511208838,99234.2768543786,0.0783022533022533,133360704,0.360098697853324,1473.442894426,0.185393566166568,-15.3236150066652,1,OP134.jpg
187,41.2811328613078,0.816666666666667,10.7222222222222,0.36734693877551,1707501.75,0.974897908704644,1579.6951270304,1.06901416684653,-2.35806711913935,187,102.730709876543,0.766197183098592,7.93939393939394,0.458333333333333,4122007.75,0.988413921621022,1695.65972222222,0.195670130673413,-3.36356798941845,184,103.402494331066,0.873652694610779,37,0.25,9750923,0.981284359818476,1611.51232993197,0.180997107614227,-3.52957853235464,189,81.8348708677686,0.881548974943053,33.9428571428571,0.238636363636364,25473332,0.965988986066964,1105.6680785124,0.186898427201123,-3.83716571321403,194,584.608469387755,0.773190411913011,14.3764172335601,0.39375,65804536,0.953113165658103,12233.8178443878,0.184760752574069,-4.05895314347015,169,1310.54411442138,0.765965163492191,12.751724137931,0.398351648351648,145350272,0.909462308440163,12130.6523626185,0.185624498970325,-4.51332905366981,99,4693.29246409675,0.79884009082487,16.5817531305903,0.369708994708995,212430576,0.872544421673047,3005.74505724924,0.185312883970061,-5.1237016783405,27,4499.35768898453,0.912266001873219,7765.46726001271,0.159533468559838,292739680,0.634662435628709,1669.86476549996,0.185439012729705,-11.3228415296797,27,3815.96445071682,0.947182048192713,80565.6306068602,0.0957070707070707,461302976,0.478948761505239,1086.2599730359,0.185393566166568,-14.0210266073248,1,OP135.jpg
189,15.6659725114536,0.864583333333333,18.7857142857143,0.285714285714286,1761686.875,0.937640497224845,875.088713036235,1.06901416684653,-3.96159110874094,189,23.1525848765432,0.859154929577465,21.3333333333333,0.291666666666667,4333965.5,0.993496211600518,1162.5524691358,0.195670130673413,-2.86739019778175,189,51.2006448412698,0.803592814371257,12.7936507936508,0.375,10300699,0.981983585623213,1204.89328231293,0.180997107614227,-3.77089281368309,183,92.0367561983471,0.815945330296128,13.3962264150943,0.361363636363636,24831028,0.962282210136905,1520.15287190083,0.186898427201123,-3.65665867780735,164,772.16825255102,0.74458853452703,8.82703777335984,0.449107142857143,52807260,0.959679711401809,7871.88825255102,0.184760752574069,-4.10612297582716,120,4331.55964661197,0.741779354683182,10.3178913738019,0.429945054945055,83312184,0.896156201299773,7707.24745652699,0.185624498970325,-4.62917405180169,28,4325.62959876543,0.858824599466141,58.5400530503979,0.249338624338624,100285400,0.74382335435648,3734.31513983371,0.185312883970061,-8.75346893845831,7,3773.97823385408,0.927712371290646,10391.3038801383,0.131997971602434,118422088,0.516508369229088,1662.95860583668,0.185439012729705,-13.3338012367522,7,3267.38116907374,0.952642590278375,93777.6483001172,0.0828477078477078,161574976,0.382149518079077,1593.98600666729,0.185393566166568,-15.0830833152073,1,OP136.jpg
145,1572.03998334028,0.527238494150259,2.19444444444444,0.73469387755102,817991.0625,0.72582812577961,10018.325697626,1.06901416684653,-2.45039963751313,134,2264.54552469136,0.50073628022261,2.54901960784314,0.708333333333333,1673260,0.91497832372922,8799.60416666667,0.195670130673413,-2.5601598667091,129,2574.70620748299,0.644150314999205,5.55294117647059,0.505952380952381,3195051,0.946585212305481,7235.85586734694,0.180997107614227,-3.382464223229,129,3023.45350723141,0.714187886853035,7.92857142857143,0.445454545454545,7221362.5,0.91761059339027,5550.08628099174,0.186898427201123,-3.80114959122332,113,4033.57239795918,0.771532507490861,11.0191387559809,0.373214285714286,16427749,0.866226538070274,8985.99527742347,0.184760752574069,-4.53631452803325,117.5,5546.72166789469,0.80611704007366,23.2369565217391,0.315934065934066,41016596,0.872731056834516,5691.36695258725,0.185624498970325,-7.20750321756271,68,5109.22899553134,0.822024302709325,42.526872246696,0.30026455026455,85313344,0.779891597694619,4718.38306031466,0.185312883970061,-8.79365793649879,2,3640.87420013814,0.917858549777363,1390.44735933725,0.146906693711968,98309008,0.560100266641219,2031.8157848726,0.185439012729705,-12.8264736953313,2,3000.30763458354,0.953038108741345,92215.4512702079,0.0841103341103341,115602736,0.365999113490453,1627.14933640994,0.185393566166568,-15.3567474168836,1,OP137.jpg
129,21.8817159516868,0.864583333333333,21.6428571428571,0.285714285714286,822130.6875,0.972087543311255,1164.56476468138,1.06901416684653,-2.26883500416016,132.5,35.1597222222222,0.816901408450704,16.6666666666667,0.375,2081199.625,0.991084034079064,2416.91358024691,0.195670130673413,-1.83814481387235,138,91.0790462018141,0.81437125748503,13.3333333333333,0.375,5285670.5,0.988234637853623,3192.42502834467,0.180997107614227,-3.0832130049131,141,184.721487603306,0.807061503416856,12.0357142857143,0.381818181818182,14188897,0.984468825147797,3317.48421487603,0.186898427201123,-3.46036763811398,137,1238.78571109694,0.719551375766484,7.83712121212121,0.471428571428571,34876440,0.93445353411293,12470.1499872449,0.184760752574069,-3.94770495279224,101,3103.65389792428,0.764455522391546,12.1507449605609,0.391826923076923,61999636,0.904539472391798,6654.93109980679,0.185624498970325,-4.52772432672144,21,4316.569039903,0.882373690588908,85.6508344030809,0.206084656084656,75541768,0.761082930672788,2737.65881071359,0.185312883970061,-8.00057438051752,1,3239.36631337714,0.937758821457374,28054.4436018957,0.106997971602434,81753312,0.46769397135422,1690.25693377673,0.185439012729705,-13.6380697469496,1,2753.62740089165,0.960481315479359,112142.284192825,0.0693084693084693,95998200,0.307726144559142,1376.23466616436,0.185393566166568,-15.4862891713234,1,OP138.jpg
186,219.591836734694,0.875,25.6153846153846,0.26530612244898,1690000,0.979375300300465,2886.30737192836,1.06901416684653,-4.55788143397525,177,704.911844135803,0.787704606014465,10.5,0.388888888888889,3932288,0.941812700783468,79894.8819444444,0.195670130673413,-4.84399699900334,162,553.811189058957,0.735050261468014,8.42666666666667,0.446428571428571,7982951,0.959751646889153,8991.3218537415,0.180997107614227,-3.3551183450769,156,1260.0875981405,0.668217459773135,5.8468085106383,0.534090909090909,17619162,0.927142822335093,9103.50082644628,0.186898427201123,-4.00315038792727,152,3982.96502232143,0.726765606529032,8.61077844311377,0.447321428571429,34636512,0.897601086126088,3916.90632653061,0.184760752574069,-4.17512625155008,127,5458.44821813017,0.805567116340087,22.252972972973,0.317651098901099,61437864,0.859104775324033,5114.76488158133,0.185624498970325,-6.81732317082262,23,4136.57198075012,0.86121619332346,66.457046603032,0.235582010582011,74029272,0.627322137027153,4508.27876984127,0.185312883970061,-9.3605580073915,2,2965.02358458325,0.934453197298527,21001.7683433318,0.109888438133874,76280384,0.429486455136144,2770.90974889837,0.185439012729705,-13.8749595159762,2,2552.0103641444,0.959770980147121,111632.272904483,0.0697552447552448,89435272,0.291290545971973,1746.3632657397,0.185393566166568,-15.6809331498059,1,OP139.jpg
